index,Tair,RH,Wind,SolRad,Rain,Tsoil
2012-09-04 06:00:00,24.2,93.0,6.4,0.0,0.0,24.1
2012-09-04 07:00:00,24.2,93.0,6.3,5.5600000000000005,0.0,24.4
2012-09-04 08:00:00,24.1,93.0,6.0,69.5,0.0,25.4
2012-09-04 09:00:00,24.7,93.0,6.5,222.4,0.0,28.8
2012-09-04 10:00:00,25.0,92.0,7.2,497.62,0.0,32.0
2012-09-04 11:00:00,26.4,88.0,7.8,747.8199999999999,0.0,37.5
2012-09-04 12:00:00,26.3,86.0,7.4,778.4,0.0,38.0
2012-09-04 13:00:00,27.1,83.0,7.7,772.8399999999999,0.0,41.1
2012-09-04 14:00:00,26.8,83.0,7.8,931.3,0.0,43.3
2012-09-04 15:00:00,26.3,84.0,7.0,619.9399999999999,0.0,37.0
2012-09-04 16:00:00,26.8,82.0,7.2,647.74,0.0,39.1
2012-09-04 17:00:00,26.2,84.0,6.6,492.06,0.0,32.4
2012-09-04 18:00:00,25.4,87.0,6.1,247.42,0.0,28.4
2012-09-04 19:00:00,24.8,90.0,5.7,11.12,0.0,26.3
2012-09-04 20:00:00,24.6,91.0,5.5,0.0,0.0,25.7
2012-09-04 21:00:00,24.4,92.0,5.2,0.0,0.0,25.4
2012-09-04 22:00:00,24.1,93.0,4.9,0.0,0.0,25.3
2012-09-04 23:00:00,23.2,93.0,2.4,0.0,0.0,24.6
2012-09-05 00:00:00,23.1,93.0,1.9,0.0,0.0,24.5
2012-09-05 01:00:00,22.8,93.0,2.8,0.0,0.0,24.4
2012-09-05 02:00:00,22.4,92.0,4.1,0.0,4.0,22.8
2012-09-05 03:00:00,21.7,92.0,4.8,0.0,8.0,22.4
2012-09-05 04:00:00,21.7,92.0,2.5,0.0,4.0,22.4
2012-09-05 05:00:00,21.4,92.0,2.6,0.0,0.5,22.2
2012-09-05 06:00:00,21.3,92.0,2.6,0.0,0.5,22.2
2012-09-05 07:00:00,21.9,93.0,3.5,0.0,0.0,22.3
2012-09-05 08:00:00,22.1,92.0,3.4,55.6,0.0,23.3
2012-09-05 09:00:00,22.4,90.0,5.1,191.82,0.0,24.5
2012-09-05 10:00:00,22.5,91.0,5.2,291.90000000000003,0.0,26.1
2012-09-05 11:00:00,23.3,89.0,4.2,414.22,0.0,28.3
2012-09-05 12:00:00,22.9,85.0,4.1,400.32,0.0,29.3
2012-09-05 13:00:00,22.9,86.0,3.8,528.1999999999999,0.0,30.7
2012-09-05 14:00:00,22.6,87.0,3.1,333.59999999999997,0.0,28.5
2012-09-05 15:00:00,22.6,87.0,3.5,436.46,0.0,28.8
2012-09-05 16:00:00,22.4,88.0,4.0,247.42,0.0,27.4
2012-09-05 17:00:00,22.1,87.0,4.8,175.14,0.0,25.0
2012-09-05 18:00:00,22.2,84.0,3.4,80.61999999999999,0.0,24.0
2012-09-05 19:00:00,22.3,84.0,2.4,16.68,0.0,23.2
2012-09-05 20:00:00,21.8,85.0,3.8,0.0,0.0,22.6
2012-09-05 21:00:00,21.9,81.0,3.5,0.0,0.0,22.0
2012-09-05 22:00:00,21.5,83.0,3.4,0.0,0.0,21.3
2012-09-05 23:00:00,21.5,82.0,5.5,0.0,0.0,20.8
2012-09-06 00:00:00,21.6,79.0,5.4,0.0,0.0,21.0
2012-09-06 01:00:00,21.4,81.0,4.0,0.0,0.0,21.1
2012-09-06 02:00:00,21.6,79.0,5.8,0.0,0.0,21.0
2012-09-06 03:00:00,21.5,81.0,5.0,0.0,0.0,21.0
2012-09-06 04:00:00,21.7,78.0,3.2,0.0,0.0,20.7
2012-09-06 05:00:00,21.5,79.0,2.9,0.0,0.0,21.0
2012-09-06 06:00:00,21.6,78.0,1.8,0.0,0.0,21.0
2012-09-06 07:00:00,21.4,80.0,3.8,5.5600000000000005,0.0,21.2
2012-09-06 08:00:00,21.6,73.0,3.6,61.16,0.0,21.8
2012-09-06 09:00:00,22.2,74.0,2.7,177.92000000000002,0.0,24.2
2012-09-06 10:00:00,22.8,65.0,5.3,517.08,0.0,28.2
2012-09-06 11:00:00,22.4,60.0,6.8,859.02,0.0,30.3
2012-09-06 12:00:00,22.6,56.0,7.4,970.22,0.0,32.5
2012-09-06 13:00:00,22.9,53.0,6.6,984.12,0.0,33.6
2012-09-06 14:00:00,23.3,55.0,4.7,961.88,0.0,34.8
2012-09-06 15:00:00,22.9,61.0,4.5,822.88,0.0,33.9
2012-09-06 16:00:00,22.6,62.0,4.7,703.3399999999999,0.0,30.2
2012-09-06 17:00:00,22.7,59.0,4.0,494.84,0.0,24.8
2012-09-06 18:00:00,23.0,54.0,2.6,241.86,0.0,23.0
2012-09-06 19:00:00,22.2,59.0,2.7,52.82,0.0,21.2
2012-09-06 20:00:00,22.1,54.0,2.9,0.0,0.0,20.1
2012-09-06 21:00:00,22.1,54.0,3.2,0.0,0.0,19.8
2012-09-06 22:00:00,23.2,44.0,1.6,0.0,0.0,19.7
2012-09-06 23:00:00,22.5,56.0,1.3,0.0,0.0,19.6
2012-09-07 00:00:00,22.3,63.0,0.9,0.0,0.0,19.4
2012-09-07 01:00:00,21.7,69.0,2.2,0.0,0.0,19.4
2012-09-07 02:00:00,21.8,72.0,2.1,0.0,0.0,19.5
2012-09-07 03:00:00,21.8,69.0,2.5,0.0,0.0,19.4
2012-09-07 04:00:00,21.8,73.0,2.4,0.0,0.0,19.3
2012-09-07 05:00:00,21.1,83.0,3.2,0.0,0.0,19.4
2012-09-07 06:00:00,22.2,77.0,1.8,0.0,0.0,19.4
2012-09-07 07:00:00,22.5,68.0,2.5,22.24,0.0,20.0
2012-09-07 08:00:00,24.3,67.0,1.9,227.96,0.0,22.4
2012-09-07 09:00:00,23.7,72.0,1.7,341.94,0.0,26.5
2012-09-07 10:00:00,25.9,64.0,2.2,311.36,0.0,27.8
2012-09-07 11:00:00,27.1,59.0,2.3,486.5,0.0,31.0
2012-09-07 12:00:00,27.8,65.0,4.5,453.14,0.0,33.5
2012-09-07 13:00:00,27.8,67.0,6.2,600.48,0.0,33.3
2012-09-07 14:00:00,27.0,74.0,5.9,433.68,0.0,30.6
2012-09-07 15:00:00,27.2,75.0,6.8,455.92,0.0,31.7
2012-09-07 16:00:00,26.7,78.0,6.2,483.72,0.0,29.5
2012-09-07 17:00:00,26.5,80.0,6.9,283.56,0.0,28.5
2012-09-07 18:00:00,25.8,83.0,6.9,83.39999999999999,0.0,26.3
2012-09-07 19:00:00,24.9,86.0,7.3,0.0,0.0,24.8
2012-09-07 20:00:00,24.6,85.0,7.2,0.0,0.2,24.1
2012-09-07 21:00:00,24.3,89.0,7.7,0.0,0.8,24.1
2012-09-07 22:00:00,24.8,91.0,8.6,0.0,0.5,24.5
2012-09-07 23:00:00,24.7,92.0,8.0,0.0,0.5,24.5
2012-09-08 00:00:00,24.5,93.0,8.0,0.0,0.0,24.3
2012-09-08 01:00:00,24.2,93.0,7.0,0.0,0.0,24.2
2012-09-08 02:00:00,24.1,93.0,6.2,0.0,0.0,24.1
2012-09-08 03:00:00,24.0,93.0,5.8,0.0,0.0,24.0
2012-09-08 04:00:00,23.9,93.0,7.6,0.0,0.0,23.9
2012-09-08 05:00:00,24.0,94.0,7.0,0.0,0.0,23.9
2012-09-08 06:00:00,23.0,94.0,5.3,0.0,0.0,23.7
2012-09-08 07:00:00,22.2,93.0,2.5,0.0,0.5,23.0
2012-09-08 08:00:00,22.4,94.0,3.4,69.5,0.5,23.8
2012-09-08 09:00:00,23.0,93.0,3.0,316.91999999999996,0.0,26.6
2012-09-08 10:00:00,24.8,92.0,2.6,672.76,0.0,32.2
2012-09-08 11:00:00,24.5,88.0,4.0,644.9599999999999,0.0,34.7
2012-09-08 12:00:00,23.1,85.0,4.4,906.28,0.0,35.8
2012-09-08 13:00:00,24.6,76.0,3.4,903.5,0.0,36.9
2012-09-08 14:00:00,23.2,79.0,5.9,653.3000000000001,0.0,33.3
2012-09-08 15:00:00,23.4,73.0,5.6,761.72,0.0,31.6
2012-09-08 16:00:00,22.8,75.0,5.3,478.16,0.0,28.5
2012-09-08 17:00:00,22.5,81.0,5.7,405.88,0.0,26.0
2012-09-08 18:00:00,22.0,84.0,5.8,166.79999999999998,0.0,23.2
2012-09-08 19:00:00,21.7,84.0,4.9,27.8,0.0,22.4
2012-09-08 20:00:00,21.6,84.0,4.4,0.0,0.0,21.7
2012-09-08 21:00:00,21.5,84.0,2.7,0.0,0.0,21.8
2012-09-08 22:00:00,21.9,83.0,1.7,0.0,0.0,22.0
2012-09-08 23:00:00,21.5,85.0,3.2,0.0,0.0,21.7
2012-09-09 00:00:00,21.4,84.0,3.3,0.0,0.0,21.6
2012-09-09 01:00:00,21.5,83.0,2.1,0.0,0.0,21.7
2012-09-09 02:00:00,21.7,81.0,3.4,0.0,0.0,21.3
2012-09-09 03:00:00,21.7,83.0,3.1,0.0,0.0,21.6
2012-09-09 04:00:00,21.0,86.0,3.7,0.0,3.0,21.1
2012-09-09 05:00:00,20.5,90.0,4.7,0.0,10.5,20.6
2012-09-09 06:00:00,20.1,90.0,7.3,0.0,1.5,20.3
2012-09-09 07:00:00,19.7,91.0,5.8,0.0,14.0,19.5
2012-09-09 08:00:00,20.0,90.0,7.1,2.78,3.5,20.0
2012-09-09 09:00:00,20.2,91.0,4.8,127.88,0.0,22.1
2012-09-09 10:00:00,21.7,90.0,1.0,169.57999999999998,0.0,23.3
2012-09-09 11:00:00,21.7,89.0,2.1,144.56,0.5,23.9
2012-09-09 12:00:00,20.5,90.0,6.0,127.88,0.0,22.3
2012-09-09 13:00:00,21.0,90.0,3.4,130.66,0.5,24.2
2012-09-09 14:00:00,21.6,91.0,2.5,208.5,0.0,24.4
2012-09-09 15:00:00,21.7,90.0,3.7,333.59999999999997,0.0,25.6
2012-09-09 16:00:00,21.5,91.0,2.7,83.39999999999999,0.0,23.7
2012-09-09 17:00:00,21.2,91.0,3.1,61.16,0.5,22.8
2012-09-09 18:00:00,21.3,91.0,1.1,30.58,0.0,22.8
2012-09-09 19:00:00,21.2,92.0,2.3,0.0,0.0,22.2
2012-09-09 20:00:00,21.5,91.0,1.8,0.0,1.0,22.0
2012-09-09 21:00:00,21.7,91.0,1.4,0.0,0.0,22.1
2012-09-09 22:00:00,21.7,91.0,0.7,0.0,14.5,21.6
2012-09-09 23:00:00,21.5,92.0,0.2,0.0,3.0,21.6
2012-09-10 00:00:00,21.3,92.0,1.9,0.0,1.0,21.6
2012-09-10 01:00:00,21.1,92.0,3.3,0.0,1.5,21.4
2012-09-10 02:00:00,21.4,92.0,2.0,0.0,0.0,21.6
2012-09-10 03:00:00,21.0,92.0,3.2,0.0,0.0,21.3
2012-09-10 04:00:00,20.6,93.0,6.4,0.0,0.5,21.0
2012-09-10 05:00:00,20.0,93.0,9.5,0.0,0.0,20.3
2012-09-10 06:00:00,20.0,93.0,7.1,0.0,2.0,20.2
2012-09-10 07:00:00,20.3,93.0,6.4,0.0,1.5,20.3
2012-09-10 08:00:00,20.4,93.0,6.4,61.16,0.0,21.4
2012-09-10 09:00:00,20.5,93.0,6.2,119.54,0.0,21.9
2012-09-10 10:00:00,20.8,92.0,8.1,389.2,0.0,25.1
2012-09-10 11:00:00,21.8,89.0,6.0,444.8,0.0,27.6
2012-09-10 12:00:00,22.4,84.0,4.1,672.76,0.0,30.0
2012-09-10 13:00:00,23.1,79.0,6.2,1000.8,0.0,34.8
2012-09-10 14:00:00,22.3,78.0,7.6,978.56,0.0,31.5
2012-09-10 15:00:00,22.8,79.0,6.4,767.28,0.0,31.2
2012-09-10 16:00:00,22.7,76.0,5.8,720.02,0.0,28.6
2012-09-10 17:00:00,23.3,78.0,2.8,430.9,0.0,25.6
2012-09-10 18:00:00,22.6,82.0,1.9,241.86,0.0,24.6
2012-09-10 19:00:00,21.5,85.0,4.3,36.14,0.0,22.2
2012-09-10 20:00:00,21.3,85.0,3.7,0.0,0.0,21.1
2012-09-10 21:00:00,20.9,86.0,3.7,0.0,0.0,20.6
2012-09-10 22:00:00,21.3,86.0,2.1,0.0,0.0,20.3
2012-09-10 23:00:00,21.3,83.0,1.2,0.0,0.0,19.9
2012-09-11 00:00:00,20.9,85.0,3.4,0.0,0.0,20.0
2012-09-11 01:00:00,20.8,88.0,3.0,0.0,0.0,19.7
2012-09-11 02:00:00,20.8,84.0,1.9,0.0,0.0,19.4
2012-09-11 03:00:00,20.9,87.0,1.6,0.0,0.0,19.4
2012-09-11 04:00:00,20.6,89.0,1.7,0.0,0.0,19.3
2012-09-11 05:00:00,21.3,87.0,3.2,0.0,0.0,20.0
2012-09-11 06:00:00,21.3,87.0,1.8,0.0,0.0,20.1
2012-09-11 07:00:00,21.9,86.0,1.8,25.02,0.0,21.1
2012-09-11 08:00:00,23.1,79.0,0.5,141.78,0.0,22.0
2012-09-11 09:00:00,23.4,73.0,1.2,467.04,0.0,26.3
2012-09-11 10:00:00,23.8,72.0,1.7,681.1,0.0,30.9
2012-09-11 11:00:00,25.2,64.0,3.5,856.24,0.0,35.6
2012-09-11 12:00:00,26.3,66.0,3.4,928.52,0.0,35.7
2012-09-11 13:00:00,25.9,65.0,2.6,650.52,0.0,34.6
2012-09-11 14:00:00,25.3,69.0,2.5,619.9399999999999,0.0,34.6
2012-09-11 15:00:00,25.2,65.0,2.6,683.88,0.0,33.1
2012-09-11 16:00:00,24.7,69.0,3.0,408.66,0.0,30.7
2012-09-11 17:00:00,24.9,70.0,2.0,297.46000000000004,0.0,29.6
2012-09-11 18:00:00,23.4,78.0,2.5,133.44,0.0,26.6
2012-09-11 19:00:00,22.7,82.0,3.1,0.0,0.0,24.5
2012-09-11 20:00:00,22.3,85.0,1.3,0.0,0.0,23.0
2012-09-11 21:00:00,22.2,83.0,1.0,0.0,0.0,22.7
2012-09-11 22:00:00,21.7,85.0,2.0,0.0,0.0,21.8
2012-09-11 23:00:00,21.5,85.0,2.4,0.0,0.0,21.2
2012-09-12 00:00:00,21.3,86.0,2.3,0.0,0.0,21.0
2012-09-12 01:00:00,22.0,84.0,2.3,0.0,0.0,20.7
2012-09-12 02:00:00,21.6,84.0,0.9,0.0,0.0,20.9
2012-09-12 03:00:00,22.0,84.0,1.2,0.0,0.0,20.6
2012-09-12 04:00:00,21.0,86.0,2.7,0.0,0.0,20.8
2012-09-12 05:00:00,21.1,83.0,2.7,0.0,0.0,20.3
2012-09-12 06:00:00,20.6,76.0,3.1,0.0,0.0,19.9
2012-09-12 07:00:00,21.5,77.0,2.0,25.02,0.0,20.2
2012-09-12 08:00:00,22.7,80.0,1.4,164.01999999999998,0.0,22.6
2012-09-12 09:00:00,24.1,72.0,1.2,433.68,0.0,26.9
2012-09-12 10:00:00,24.1,70.0,1.3,467.04,0.0,28.0
2012-09-12 11:00:00,24.5,69.0,1.5,633.8399999999999,0.0,32.3
2012-09-12 12:00:00,26.1,56.0,4.9,864.5799999999999,0.0,32.8
2012-09-12 13:00:00,27.2,49.0,3.8,842.3399999999999,0.0,38.1
2012-09-12 14:00:00,24.9,63.0,1.9,931.3,0.0,38.4
2012-09-12 15:00:00,25.4,64.0,1.3,789.52,0.0,36.2
2012-09-12 16:00:00,25.8,68.0,2.5,653.3000000000001,0.0,33.1
2012-09-12 17:00:00,25.6,68.0,1.6,428.12,0.0,28.3
2012-09-12 18:00:00,24.4,74.0,4.1,91.74,0.0,25.5
2012-09-12 19:00:00,23.7,79.0,4.3,13.9,0.0,23.8
2012-09-12 20:00:00,23.5,81.0,3.9,0.0,0.0,23.1
2012-09-12 21:00:00,23.5,80.0,4.2,0.0,0.0,23.0
2012-09-12 22:00:00,23.0,80.0,4.1,0.0,0.0,22.3
2012-09-12 23:00:00,23.4,77.0,4.0,0.0,0.0,22.5
2012-09-13 00:00:00,23.6,77.0,5.5,0.0,0.0,22.6
2012-09-13 01:00:00,23.6,78.0,5.9,0.0,0.0,22.5
2012-09-13 02:00:00,23.7,70.0,4.9,0.0,0.0,22.1
2012-09-13 03:00:00,23.7,47.0,4.5,0.0,0.0,21.4
2012-09-13 04:00:00,24.0,54.0,4.4,0.0,0.0,21.4
2012-09-13 05:00:00,23.9,73.0,5.3,0.0,0.0,22.0
2012-09-13 06:00:00,24.0,80.0,5.1,0.0,0.0,22.3
2012-09-13 07:00:00,24.3,82.0,4.5,33.36,0.0,23.2
2012-09-13 08:00:00,24.5,82.0,5.5,83.39999999999999,0.0,24.0
2012-09-13 09:00:00,24.1,84.0,4.5,83.39999999999999,0.3,24.5
2012-09-13 10:00:00,24.9,85.0,4.2,166.79999999999998,0.7,27.0
2012-09-13 11:00:00,24.9,85.0,4.5,205.72,0.0,25.9
2012-09-13 12:00:00,24.7,87.0,3.2,105.64,0.0,26.4
2012-09-13 13:00:00,25.2,88.0,3.4,222.4,0.0,29.0
2012-09-13 14:00:00,26.1,87.0,1.7,600.48,0.0,35.0
2012-09-13 15:00:00,24.3,89.0,3.7,411.44,0.0,30.1
2012-09-13 16:00:00,23.0,90.0,4.5,97.3,0.0,27.2
2012-09-13 17:00:00,22.3,91.0,7.0,58.379999999999995,0.0,25.5
2012-09-13 18:00:00,22.1,91.0,6.9,27.8,0.0,23.8
2012-09-13 19:00:00,21.6,92.0,7.9,0.0,0.0,22.7
2012-09-13 20:00:00,21.8,90.0,8.8,0.0,0.0,22.1
2012-09-13 21:00:00,21.6,90.0,8.9,0.0,0.0,21.6
2012-09-13 22:00:00,21.8,88.0,8.2,0.0,0.5,21.5
2012-09-13 23:00:00,21.9,85.0,11.0,0.0,0.0,21.2
2012-09-14 00:00:00,21.9,84.0,10.6,0.0,0.0,21.0
2012-09-14 01:00:00,22.1,83.0,10.1,0.0,0.0,21.1
2012-09-14 02:00:00,22.0,85.0,10.8,0.0,0.0,21.1
2012-09-14 03:00:00,22.1,76.0,7.8,0.0,0.0,20.8
2012-09-14 04:00:00,21.7,82.0,7.3,0.0,0.0,20.8
2012-09-14 05:00:00,21.8,87.0,9.0,0.0,0.0,21.1
2012-09-14 06:00:00,21.6,85.0,12.6,0.0,0.0,20.9
2012-09-14 07:00:00,21.6,82.0,9.8,8.34,0.0,20.8
2012-09-14 08:00:00,21.4,81.0,8.4,69.5,0.0,21.2
2012-09-14 09:00:00,21.6,74.0,9.9,127.88,0.0,22.0
2012-09-14 10:00:00,21.5,74.0,9.5,208.5,0.0,21.7
2012-09-14 11:00:00,21.3,72.0,7.8,119.54,0.0,21.3
2012-09-14 12:00:00,21.2,74.0,7.6,122.32,0.0,21.8
2012-09-14 13:00:00,21.3,72.0,8.3,219.62,0.1,22.7
2012-09-14 14:00:00,20.9,77.0,8.8,205.72,0.1,21.1
2012-09-14 15:00:00,20.5,77.0,6.5,189.04,0.8,21.8
2012-09-14 16:00:00,20.7,74.0,6.9,164.01999999999998,0.0,21.4
2012-09-14 17:00:00,20.7,67.0,7.6,105.64,0.0,20.3
2012-09-14 18:00:00,20.6,75.0,7.9,30.58,0.0,19.5
2012-09-14 19:00:00,20.2,77.0,6.4,0.0,0.0,19.1
2012-09-14 20:00:00,19.7,81.0,3.4,0.0,0.0,19.2
2012-09-14 21:00:00,19.8,72.0,4.2,0.0,0.0,18.7
2012-09-14 22:00:00,19.5,76.0,3.4,0.0,0.5,18.7
2012-09-14 23:00:00,19.8,72.0,3.2,0.0,0.0,18.5
2012-09-15 00:00:00,20.5,64.0,6.9,0.0,0.0,18.4
2012-09-15 01:00:00,20.1,59.0,5.1,0.0,0.0,17.9
2012-09-15 02:00:00,19.8,65.0,5.0,0.0,0.0,17.9
2012-09-15 03:00:00,19.4,72.0,4.3,0.0,0.0,18.0
2012-09-15 04:00:00,20.0,69.0,5.8,0.0,0.0,18.0
2012-09-15 05:00:00,19.7,72.0,3.5,0.0,0.0,18.0
2012-09-15 06:00:00,20.2,75.0,6.4,0.0,0.0,18.2
2012-09-15 07:00:00,20.6,72.0,6.8,11.12,0.0,19.0
2012-09-15 08:00:00,20.9,73.0,4.6,130.66,0.0,20.4
2012-09-15 09:00:00,20.7,72.0,8.0,166.79999999999998,0.0,21.2
2012-09-15 10:00:00,20.9,73.0,7.0,255.76,0.0,22.7
2012-09-15 11:00:00,21.3,74.0,5.8,308.58000000000004,0.0,23.9
2012-09-15 12:00:00,21.2,76.0,9.1,394.76,0.0,24.2
2012-09-15 13:00:00,21.8,74.0,9.0,497.62,0.0,26.1
2012-09-15 14:00:00,21.8,75.0,7.9,536.54,0.0,27.0
2012-09-15 15:00:00,21.6,73.0,9.4,597.6999999999999,0.0,26.7
2012-09-15 16:00:00,21.6,72.0,5.6,230.74,0.0,23.5
2012-09-15 17:00:00,21.5,74.0,6.5,133.44,0.0,22.5
2012-09-15 18:00:00,21.4,77.0,6.1,69.5,0.0,21.3
2012-09-15 19:00:00,21.6,79.0,4.4,5.5600000000000005,0.0,20.9
2012-09-15 20:00:00,21.8,78.0,3.8,0.0,0.1,20.6
2012-09-15 21:00:00,21.6,78.0,5.0,0.0,0.0,20.4
2012-09-15 22:00:00,21.5,80.0,5.0,0.0,0.0,20.4
2012-09-15 23:00:00,21.0,85.0,7.5,0.0,0.0,20.2
2012-09-16 00:00:00,21.6,78.0,5.6,0.0,0.0,20.4
2012-09-16 01:00:00,21.2,81.0,5.8,0.0,0.0,20.0
2012-09-16 02:00:00,21.2,82.0,5.4,0.0,0.0,20.0
2012-09-16 03:00:00,20.8,83.0,6.4,0.0,0.0,19.9
2012-09-16 04:00:00,20.9,84.0,7.8,0.0,0.0,19.9
2012-09-16 05:00:00,20.8,86.0,5.3,0.0,0.0,19.9
2012-09-16 06:00:00,20.8,87.0,5.8,0.0,0.5,20.0
2012-09-16 07:00:00,21.2,83.0,6.4,0.0,1.0,20.0
2012-09-16 08:00:00,21.1,85.0,7.6,8.34,0.0,20.3
2012-09-16 09:00:00,20.9,87.0,6.7,63.940000000000005,0.5,20.9
2012-09-16 10:00:00,21.2,87.0,4.8,113.98,0.0,21.8
