index,Tair,RH,Wind,SolRad,Rain,Tsoil
2010-09-02 16:00:00,29.0,80.0,5.3,619.9399999999999,0.0,37.0
2010-09-02 17:00:00,28.0,82.0,4.4,450.36,0.0,32.1
2010-09-02 18:00:00,27.9,82.0,5.4,500.4,0.0,28.9
2010-09-02 19:00:00,27.1,87.0,5.2,61.16,0.0,27.2
2010-09-02 20:00:00,26.9,88.0,5.0,8.34,0.0,26.6
2010-09-02 21:00:00,27.0,87.0,5.4,0.0,0.0,26.6
2010-09-02 22:00:00,26.9,88.0,6.4,0.0,0.0,26.2
2010-09-02 23:00:00,26.8,90.0,5.8,0.0,0.0,26.2
2010-09-03 00:00:00,26.5,92.0,5.3,0.0,0.0,25.8
2010-09-03 01:00:00,26.2,93.0,5.2,0.0,0.0,25.6
2010-09-03 02:00:00,26.0,93.0,5.0,0.0,0.0,25.4
2010-09-03 03:00:00,26.0,93.0,5.6,0.0,0.0,25.4
2010-09-03 04:00:00,26.0,94.0,5.9,0.0,0.0,25.4
2010-09-03 05:00:00,25.9,94.0,5.2,0.0,0.0,25.4
2010-09-03 06:00:00,25.8,94.0,5.1,0.0,0.0,25.0
2010-09-03 07:00:00,26.2,93.0,4.5,52.82,0.0,25.5
2010-09-03 08:00:00,27.6,85.0,5.1,244.64,0.0,27.8
2010-09-03 09:00:00,27.5,80.0,5.8,325.26,0.0,29.0
2010-09-03 10:00:00,28.9,75.0,7.1,553.22,0.0,33.5
2010-09-03 11:00:00,28.8,75.0,7.6,728.36,0.0,34.5
2010-09-03 12:00:00,28.7,79.0,6.9,847.9,0.0,36.5
2010-09-03 13:00:00,29.1,73.0,7.5,870.14,0.0,38.8
2010-09-03 14:00:00,29.6,76.0,6.7,928.52,0.0,39.3
2010-09-03 15:00:00,29.2,73.0,5.6,817.3199999999999,0.0,38.4
2010-09-03 16:00:00,28.9,72.0,5.7,669.98,0.0,36.8
2010-09-03 17:00:00,28.4,73.0,5.4,467.04,0.0,33.3
2010-09-03 18:00:00,27.9,75.0,4.6,272.44,0.0,28.7
2010-09-03 19:00:00,26.9,82.0,4.0,75.06,0.0,26.7
2010-09-03 20:00:00,26.3,85.0,3.2,0.0,0.0,25.9
2010-09-03 21:00:00,25.9,87.0,3.1,0.0,0.0,25.5
2010-09-03 22:00:00,25.9,87.0,3.5,0.0,0.0,25.2
2010-09-03 23:00:00,25.7,87.0,3.0,0.0,0.0,25.1
2010-09-04 00:00:00,25.6,87.0,3.2,0.0,0.0,24.6
2010-09-04 01:00:00,24.9,86.0,3.2,0.0,0.0,24.3
2010-09-04 02:00:00,24.8,87.0,3.8,0.0,0.0,24.0
2010-09-04 03:00:00,24.5,88.0,4.0,0.0,0.0,23.8
2010-09-04 04:00:00,24.7,88.0,4.1,0.0,0.0,23.6
2010-09-04 05:00:00,25.0,87.0,4.3,0.0,0.0,23.5
2010-09-04 06:00:00,25.4,81.0,4.2,0.0,0.0,23.5
2010-09-04 07:00:00,26.2,77.0,3.4,38.92,0.0,24.0
2010-09-04 08:00:00,28.1,75.0,3.9,189.04,0.0,26.6
2010-09-04 09:00:00,29.3,70.0,4.9,425.34,0.0,30.5
2010-09-04 10:00:00,28.5,72.0,5.4,436.46,0.0,30.3
2010-09-04 11:00:00,30.0,70.0,3.6,547.66,0.0,35.5
2010-09-04 12:00:00,31.4,58.0,2.5,864.5799999999999,0.0,41.6
2010-09-04 13:00:00,29.0,68.0,1.7,911.84,0.0,43.5
2010-09-04 14:00:00,28.2,77.0,2.8,514.3000000000001,0.0,38.3
2010-09-04 15:00:00,29.1,74.0,2.0,303.02000000000004,0.0,38.0
2010-09-04 16:00:00,28.8,79.0,3.0,222.4,0.0,34.4
2010-09-04 17:00:00,29.3,70.0,2.7,205.72,0.0,33.9
2010-09-04 18:00:00,28.6,72.0,3.7,247.42,0.0,29.2
2010-09-04 19:00:00,27.5,76.0,1.8,69.5,0.0,27.0
2010-09-04 20:00:00,26.9,81.0,2.5,0.0,0.0,26.7
2010-09-04 21:00:00,26.9,82.0,3.9,0.0,0.0,26.4
2010-09-04 22:00:00,26.3,83.0,3.9,0.0,0.0,25.8
2010-09-04 23:00:00,26.9,82.0,4.8,0.0,0.0,25.4
2010-09-05 00:00:00,26.7,82.0,4.5,0.0,0.0,25.3
2010-09-05 01:00:00,26.8,82.0,4.7,0.0,0.0,25.1
2010-09-05 02:00:00,26.8,80.0,4.0,0.0,0.0,24.9
2010-09-05 03:00:00,26.7,80.0,4.1,0.0,0.0,24.8
2010-09-05 04:00:00,26.2,80.0,4.2,0.0,0.0,24.5
2010-09-05 05:00:00,26.4,79.0,4.1,0.0,0.0,24.3
2010-09-05 06:00:00,26.5,77.0,4.8,0.0,0.0,24.3
2010-09-05 07:00:00,26.2,80.0,3.6,27.8,0.0,24.6
2010-09-05 08:00:00,27.2,80.0,4.6,88.96000000000001,0.0,26.6
2010-09-05 09:00:00,27.7,76.0,5.5,144.56,0.0,28.2
2010-09-05 10:00:00,28.0,77.0,5.9,164.01999999999998,0.0,28.6
2010-09-05 11:00:00,28.6,72.0,6.0,286.34000000000003,0.0,31.2
2010-09-05 12:00:00,27.8,77.0,8.3,247.42,0.0,29.8
2010-09-05 13:00:00,28.2,77.0,5.8,308.58000000000004,0.1,32.1
2010-09-05 14:00:00,27.3,79.0,8.1,380.86,0.0,31.3
2010-09-05 15:00:00,26.5,80.0,6.1,244.64,0.0,28.8
2010-09-05 16:00:00,26.5,75.0,8.1,194.6,0.0,29.3
2010-09-05 17:00:00,26.2,74.0,8.7,152.9,0.0,27.2
2010-09-05 18:00:00,25.1,82.0,8.3,69.5,0.0,24.9
2010-09-05 19:00:00,24.9,81.0,7.7,25.02,0.1,24.5
2010-09-05 20:00:00,25.6,78.0,7.7,0.0,0.0,24.3
2010-09-05 21:00:00,26.5,78.0,8.1,0.0,0.0,24.8
2010-09-05 22:00:00,26.1,80.0,7.4,0.0,0.0,24.8
2010-09-05 23:00:00,25.9,79.0,6.3,0.0,0.0,24.5
2010-09-06 00:00:00,26.1,78.0,7.5,0.0,0.0,24.6
2010-09-06 01:00:00,25.7,84.0,7.0,0.0,0.0,24.6
2010-09-06 02:00:00,25.3,84.0,8.6,0.0,0.1,24.3
2010-09-06 03:00:00,25.7,81.0,8.1,0.0,0.2,24.2
2010-09-06 04:00:00,26.0,79.0,7.5,0.0,0.0,24.4
2010-09-06 05:00:00,25.7,83.0,7.1,0.0,0.1,24.4
2010-09-06 06:00:00,25.2,85.0,2.7,0.0,0.0,24.5
2010-09-06 07:00:00,25.2,87.0,3.6,16.68,0.0,24.9
2010-09-06 08:00:00,26.1,81.0,3.4,63.940000000000005,0.0,25.8
2010-09-06 09:00:00,26.6,81.0,2.4,97.3,0.0,26.6
2010-09-06 10:00:00,26.0,81.0,9.1,63.940000000000005,0.1,25.5
2010-09-06 11:00:00,26.9,79.0,6.0,80.61999999999999,0.5,26.2
2010-09-06 12:00:00,26.2,82.0,4.4,66.72,0.0,26.2
2010-09-06 13:00:00,25.8,87.0,4.6,139.0,2.0,27.9
2010-09-06 14:00:00,26.1,87.0,7.1,264.09999999999997,0.0,28.2
2010-09-06 15:00:00,26.9,83.0,7.0,442.02,0.0,31.8
2010-09-06 16:00:00,27.1,79.0,8.1,517.08,0.0,30.9
2010-09-06 17:00:00,26.2,86.0,6.3,297.46000000000004,0.0,28.1
2010-09-06 18:00:00,25.6,85.0,8.6,113.98,0.0,26.3
2010-09-06 19:00:00,25.4,86.0,8.4,38.92,0.0,25.3
2010-09-06 20:00:00,25.3,87.0,8.4,0.0,0.0,25.1
2010-09-06 21:00:00,25.2,86.0,8.7,0.0,0.0,24.5
2010-09-06 22:00:00,25.1,89.0,10.0,0.0,0.0,24.6
2010-09-06 23:00:00,25.4,85.0,15.6,0.0,0.0,24.5
2010-09-07 00:00:00,25.4,86.0,13.3,0.0,0.0,24.7
2010-09-07 01:00:00,25.2,86.0,14.3,0.0,0.0,24.6
2010-09-07 02:00:00,25.2,86.0,13.8,0.0,0.0,24.6
2010-09-07 03:00:00,24.7,86.0,15.2,0.0,0.0,24.3
2010-09-07 04:00:00,24.4,89.0,13.8,0.0,0.0,24.0
2010-09-07 05:00:00,24.3,90.0,12.7,0.0,0.0,23.9
2010-09-07 06:00:00,24.4,89.0,11.3,0.0,0.0,24.0
2010-09-07 07:00:00,24.1,89.0,10.0,8.34,0.0,24.2
2010-09-07 08:00:00,24.3,89.0,9.0,77.84,0.0,25.7
2010-09-07 09:00:00,24.9,87.0,8.5,216.84,0.0,27.8
2010-09-07 10:00:00,25.4,85.0,6.9,272.44,0.0,29.7
2010-09-07 11:00:00,25.4,84.0,6.7,300.24,0.0,30.7
2010-09-07 12:00:00,26.4,81.0,4.5,350.28000000000003,0.0,32.1
2010-09-07 13:00:00,27.4,77.0,4.0,478.16,0.0,34.8
2010-09-07 14:00:00,26.5,80.0,6.2,378.08,0.0,33.1
2010-09-07 15:00:00,25.8,81.0,5.0,361.4,0.0,32.7
2010-09-07 16:00:00,25.9,81.0,3.9,355.84000000000003,0.0,32.5
2010-09-07 17:00:00,25.6,82.0,3.5,227.96,0.0,30.6
2010-09-07 18:00:00,24.8,85.0,4.3,94.52,0.0,28.4
2010-09-07 19:00:00,24.2,86.0,1.9,27.8,0.0,26.6
2010-09-07 20:00:00,24.1,86.0,1.2,0.0,0.0,25.8
2010-09-07 21:00:00,24.2,87.0,0.0,0.0,0.0,25.8
2010-09-07 22:00:00,24.2,87.0,1.2,0.0,0.0,25.4
2010-09-07 23:00:00,24.5,86.0,1.6,0.0,0.0,24.8
2010-09-08 00:00:00,24.7,87.0,2.0,0.0,0.0,25.1
2010-09-08 01:00:00,24.3,89.0,2.3,0.0,0.0,25.1
2010-09-08 02:00:00,24.4,89.0,2.6,0.0,0.0,24.9
2010-09-08 03:00:00,25.0,88.0,2.5,0.0,0.0,25.0
2010-09-08 04:00:00,25.0,88.0,1.6,0.0,0.0,25.0
2010-09-08 05:00:00,24.7,89.0,2.3,0.0,0.0,25.1
2010-09-08 06:00:00,24.5,90.0,2.8,0.0,0.1,24.7
2010-09-08 07:00:00,24.8,85.0,2.6,22.24,0.0,24.9
2010-09-08 08:00:00,25.7,81.0,2.0,158.45999999999998,0.0,27.0
2010-09-08 09:00:00,25.9,80.0,1.4,264.09999999999997,0.0,30.0
2010-09-08 10:00:00,26.3,78.0,1.5,453.14,0.0,35.0
2010-09-08 11:00:00,27.1,77.0,1.4,736.6999999999999,0.0,39.4
2010-09-08 12:00:00,27.2,73.0,2.0,856.24,0.0,41.5
2010-09-08 13:00:00,29.4,69.0,3.5,892.38,0.0,44.9
2010-09-08 14:00:00,28.0,72.0,1.6,861.8000000000001,0.0,45.9
2010-09-08 15:00:00,27.5,73.0,1.7,647.74,0.0,40.7
2010-09-08 16:00:00,27.7,73.0,5.8,497.62,0.0,35.8
2010-09-08 17:00:00,27.5,72.0,4.7,283.56,0.0,32.9
2010-09-08 18:00:00,26.5,78.0,5.4,144.56,0.0,29.7
2010-09-08 19:00:00,25.5,82.0,4.6,36.14,0.0,27.3
2010-09-08 20:00:00,25.3,82.0,7.1,0.0,0.0,25.9
2010-09-08 21:00:00,25.4,82.0,6.9,0.0,0.0,25.4
2010-09-08 22:00:00,25.2,82.0,6.5,0.0,0.0,25.1
2010-09-08 23:00:00,25.3,83.0,6.3,0.0,0.0,25.0
2010-09-09 00:00:00,25.1,82.0,6.6,0.0,0.0,24.4
2010-09-09 01:00:00,25.2,84.0,6.9,0.0,0.0,24.4
2010-09-09 02:00:00,25.3,83.0,5.8,0.0,0.0,24.8
2010-09-09 03:00:00,25.3,85.0,5.5,0.0,0.0,24.9
2010-09-09 04:00:00,24.9,88.0,5.1,0.0,0.0,24.5
2010-09-09 05:00:00,24.8,89.0,4.6,0.0,0.5,24.8
2010-09-09 06:00:00,24.7,90.0,4.9,0.0,0.0,24.6
2010-09-09 07:00:00,24.8,90.0,3.5,25.02,0.0,24.4
2010-09-09 08:00:00,26.5,83.0,2.5,172.36,0.0,27.7
2010-09-09 09:00:00,27.8,78.0,4.6,341.94,0.0,31.5
2010-09-09 10:00:00,29.0,72.0,3.0,589.36,0.0,36.8
2010-09-09 11:00:00,28.9,73.0,4.7,708.9,0.0,44.0
2010-09-09 12:00:00,28.9,76.0,5.8,878.48,0.0,48.0
2010-09-09 13:00:00,28.8,77.0,4.7,903.5,0.0,50.6
2010-09-09 14:00:00,27.9,80.0,4.0,878.48,0.0,50.8
2010-09-09 15:00:00,28.2,79.0,3.1,775.62,0.0,49.0
2010-09-09 16:00:00,27.7,81.0,3.8,633.8399999999999,0.0,45.0
2010-09-09 17:00:00,27.9,80.0,4.1,455.92,0.0,38.5
2010-09-09 18:00:00,27.0,84.0,4.0,247.42,0.0,31.2
2010-09-09 19:00:00,26.1,87.0,4.3,55.6,0.0,28.6
2010-09-09 20:00:00,25.9,88.0,4.8,0.0,0.0,27.4
2010-09-09 21:00:00,25.8,90.0,4.9,0.0,0.0,26.7
2010-09-09 22:00:00,25.6,90.0,4.8,0.0,0.0,26.1
2010-09-09 23:00:00,25.5,91.0,4.8,0.0,0.0,25.7
2010-09-10 00:00:00,25.5,91.0,4.4,0.0,0.0,25.5
2010-09-10 01:00:00,25.3,91.0,4.0,0.0,0.0,25.2
2010-09-10 02:00:00,25.3,91.0,3.7,0.0,0.0,25.0
2010-09-10 03:00:00,25.3,91.0,3.9,0.0,0.0,25.3
2010-09-10 04:00:00,25.4,91.0,3.8,0.0,0.0,25.4
2010-09-10 05:00:00,25.6,92.0,4.3,0.0,0.0,25.4
2010-09-10 06:00:00,25.3,92.0,4.7,0.0,0.0,25.0
2010-09-10 07:00:00,25.8,93.0,4.5,47.260000000000005,0.0,26.0
2010-09-10 08:00:00,26.4,89.0,4.8,133.44,0.0,27.8
2010-09-10 09:00:00,27.7,82.0,5.4,336.38,0.0,32.0
2010-09-10 10:00:00,27.7,81.0,6.0,447.58,0.0,36.8
2010-09-10 11:00:00,28.4,75.0,6.2,706.12,0.0,46.0
2010-09-10 12:00:00,28.5,76.0,5.8,861.8000000000001,0.0,47.4
2010-09-10 13:00:00,28.7,75.0,6.4,586.5799999999999,0.0,47.5
2010-09-10 14:00:00,29.2,72.0,5.7,886.8199999999999,0.0,52.1
2010-09-10 15:00:00,28.8,75.0,6.3,789.52,0.0,50.2
2010-09-10 16:00:00,28.8,71.0,5.2,639.4,0.0,46.0
2010-09-10 17:00:00,28.3,76.0,5.6,436.46,0.0,39.0
2010-09-10 18:00:00,27.4,80.0,5.1,236.3,0.0,31.5
2010-09-10 19:00:00,26.7,85.0,5.1,33.36,0.0,28.9
2010-09-10 20:00:00,26.3,87.0,4.4,0.0,0.0,27.9
2010-09-10 21:00:00,26.2,89.0,5.1,0.0,0.0,27.6
2010-09-10 22:00:00,26.1,91.0,5.0,0.0,0.0,26.7
2010-09-10 23:00:00,25.9,92.0,5.3,0.0,0.0,26.4
2010-09-11 00:00:00,26.2,89.0,6.1,0.0,0.0,26.3
2010-09-11 01:00:00,26.4,89.0,7.8,0.0,0.0,26.3
2010-09-11 02:00:00,26.2,90.0,8.9,0.0,0.0,26.3
2010-09-11 03:00:00,26.3,91.0,9.1,0.0,0.0,26.6
2010-09-11 04:00:00,26.2,91.0,8.4,0.0,0.0,26.6
2010-09-11 05:00:00,26.1,90.0,7.4,0.0,0.0,26.5
2010-09-11 06:00:00,25.9,91.0,8.6,0.0,0.0,26.1
2010-09-11 07:00:00,25.8,92.0,8.6,19.46,0.0,26.1
2010-09-11 08:00:00,25.8,92.0,7.7,94.52,0.0,27.8
2010-09-11 09:00:00,26.9,87.0,7.9,339.15999999999997,0.0,33.1
2010-09-11 10:00:00,27.4,84.0,7.7,603.26,0.0,41.4
2010-09-11 11:00:00,27.7,80.0,8.0,764.5,0.0,46.5
2010-09-11 12:00:00,28.3,80.0,6.3,847.9,0.0,51.0
2010-09-11 13:00:00,28.8,78.0,5.3,892.38,0.0,54.4
2010-09-11 14:00:00,27.5,82.0,5.6,589.36,0.0,41.2
2010-09-11 15:00:00,27.8,81.0,6.0,408.66,0.0,41.0
2010-09-11 16:00:00,27.8,81.0,5.9,556.0,0.0,43.7
2010-09-11 17:00:00,27.3,84.0,6.3,355.84000000000003,0.0,37.2
2010-09-11 18:00:00,26.7,87.0,4.9,191.82,0.0,32.2
2010-09-11 19:00:00,26.4,89.0,6.0,33.36,0.0,29.8
2010-09-11 20:00:00,26.3,91.0,6.7,0.0,0.0,28.2
2010-09-11 21:00:00,26.0,92.0,6.8,0.0,0.0,27.7
2010-09-11 22:00:00,25.6,92.0,8.2,0.0,0.0,27.0
2010-09-11 23:00:00,25.7,92.0,9.5,0.0,0.0,26.6
2010-09-12 00:00:00,25.7,91.0,10.2,0.0,0.0,26.6
2010-09-12 01:00:00,25.7,93.0,11.6,0.0,1.5,26.1
2010-09-12 02:00:00,25.8,88.0,14.7,0.0,3.0,25.5
2010-09-12 03:00:00,25.4,89.0,13.1,0.0,0.0,25.4
2010-09-12 04:00:00,25.5,88.0,11.9,0.0,0.0,25.4
2010-09-12 05:00:00,25.5,88.0,9.7,0.0,0.0,25.2
2010-09-12 06:00:00,25.3,90.0,11.2,0.0,0.0,25.3
2010-09-12 07:00:00,25.1,92.0,10.1,22.24,0.0,25.4
2010-09-12 08:00:00,22.9,92.0,7.9,41.7,2.5,25.1
2010-09-12 09:00:00,23.4,86.0,8.0,139.0,0.0,27.0
2010-09-12 10:00:00,24.2,80.0,6.8,375.3,0.0,31.0
2010-09-12 11:00:00,23.9,76.0,5.6,617.1600000000001,0.0,30.2
2010-09-12 12:00:00,25.0,74.0,4.7,553.22,0.0,35.0
2010-09-12 13:00:00,25.3,74.0,4.3,617.1600000000001,0.0,34.9
2010-09-12 14:00:00,25.8,73.0,4.2,745.0400000000001,0.0,38.0
2010-09-12 15:00:00,24.7,80.0,4.1,291.90000000000003,0.0,31.7
2010-09-12 16:00:00,24.6,79.0,3.6,236.3,0.0,30.4
2010-09-12 17:00:00,24.4,82.0,2.7,111.2,0.0,28.9
2010-09-12 18:00:00,23.9,85.0,3.8,52.82,0.0,27.3
2010-09-12 19:00:00,23.6,84.0,3.7,16.68,0.0,26.0
2010-09-12 20:00:00,23.6,84.0,2.6,0.0,0.0,25.4
2010-09-12 21:00:00,23.6,82.0,2.8,0.0,0.0,25.0
2010-09-12 22:00:00,23.7,81.0,2.1,0.0,0.0,24.7
2010-09-12 23:00:00,23.5,81.0,3.2,0.0,0.0,24.2
2010-09-13 00:00:00,23.4,82.0,2.6,0.0,0.0,24.0
2010-09-13 01:00:00,23.2,81.0,2.4,0.0,0.0,23.8
2010-09-13 02:00:00,23.4,78.0,2.3,0.0,0.0,23.5
2010-09-13 03:00:00,23.3,78.0,2.8,0.0,0.0,23.1
2010-09-13 04:00:00,23.1,77.0,3.4,0.0,0.0,22.3
2010-09-13 05:00:00,22.7,80.0,3.6,0.0,0.0,21.8
2010-09-13 06:00:00,22.5,82.0,2.3,0.0,0.0,21.5
2010-09-13 07:00:00,22.4,82.0,1.8,30.58,0.0,21.8
2010-09-13 08:00:00,23.9,78.0,1.1,158.45999999999998,0.0,23.8
2010-09-13 09:00:00,25.5,69.0,0.5,372.52,0.0,28.1
2010-09-13 10:00:00,25.8,70.0,3.1,575.4599999999999,0.0,33.5
2010-09-13 11:00:00,26.7,66.0,4.3,758.9399999999999,0.0,38.1
2010-09-13 12:00:00,27.2,66.0,3.9,859.02,0.0,40.2
2010-09-13 13:00:00,27.4,68.0,4.2,895.1600000000001,0.0,41.5
2010-09-13 14:00:00,27.3,66.0,4.6,850.6800000000001,0.0,41.3
2010-09-13 15:00:00,27.7,68.0,5.1,750.6,0.0,39.9
2010-09-13 16:00:00,26.7,68.0,4.5,589.36,0.0,36.5
2010-09-13 17:00:00,25.5,70.0,4.8,400.32,0.0,31.7
2010-09-13 18:00:00,24.3,73.0,5.2,175.14,0.0,26.4
2010-09-13 19:00:00,23.8,79.0,5.3,30.58,0.0,24.3
2010-09-13 20:00:00,23.4,79.0,3.5,0.0,0.0,23.5
2010-09-13 21:00:00,23.2,80.0,2.5,0.0,0.0,22.9
2010-09-13 22:00:00,22.4,81.0,1.6,0.0,0.0,22.4
2010-09-13 23:00:00,22.4,78.0,1.9,0.0,0.0,21.7
2010-09-14 00:00:00,22.5,74.0,4.8,0.0,0.0,21.3
2010-09-14 01:00:00,22.7,75.0,4.0,0.0,0.0,21.1
2010-09-14 02:00:00,22.7,75.0,4.7,0.0,0.0,20.9
2010-09-14 03:00:00,22.5,76.0,4.1,0.0,0.0,20.7
2010-09-14 04:00:00,22.3,76.0,3.1,0.0,0.0,20.5
2010-09-14 05:00:00,21.5,77.0,3.6,0.0,0.0,20.2
2010-09-14 06:00:00,21.8,72.0,4.3,0.0,0.0,19.7
2010-09-14 07:00:00,22.7,70.0,3.7,30.58,0.0,20.3
2010-09-14 08:00:00,23.7,69.0,3.1,177.92000000000002,0.0,22.1
2010-09-14 09:00:00,26.1,62.0,1.5,403.1,0.0,27.7
2010-09-14 10:00:00,26.7,66.0,2.0,561.5600000000001,0.0,34.0
2010-09-14 11:00:00,25.6,71.0,1.9,475.38,0.0,33.2
2010-09-14 12:00:00,25.7,69.0,2.7,639.4,0.0,38.9
2010-09-14 13:00:00,26.3,69.0,2.3,781.1800000000001,0.0,39.4
2010-09-14 14:00:00,27.0,63.0,1.8,756.1600000000001,0.0,41.6
2010-09-14 15:00:00,26.7,62.0,2.2,681.1,0.0,40.5
2010-09-14 16:00:00,24.8,72.0,2.0,316.91999999999996,0.0,33.2
2010-09-14 17:00:00,24.9,69.0,2.1,141.78,0.0,30.5
2010-09-14 18:00:00,24.5,63.0,1.9,58.379999999999995,0.0,27.8
2010-09-14 19:00:00,23.9,75.0,2.8,13.9,0.0,26.2
2010-09-14 20:00:00,23.7,77.0,2.1,0.0,0.0,25.4
2010-09-14 21:00:00,22.0,81.0,2.4,0.0,2.5,23.7
2010-09-14 22:00:00,22.2,75.0,5.0,0.0,1.0,22.7
2010-09-14 23:00:00,21.1,76.0,4.6,0.0,0.0,22.3
2010-09-15 00:00:00,20.0,83.0,3.2,0.0,0.0,21.7
2010-09-15 01:00:00,20.8,78.0,3.4,0.0,0.2,21.6
2010-09-15 02:00:00,20.4,83.0,3.2,0.0,0.0,21.7
2010-09-15 03:00:00,21.0,78.0,3.4,0.0,0.0,21.4
2010-09-15 04:00:00,20.9,82.0,2.6,0.0,0.0,21.5
2010-09-15 05:00:00,21.0,81.0,2.8,0.0,0.0,21.4
2010-09-15 06:00:00,21.3,79.0,2.4,0.0,0.0,21.6
2010-09-15 07:00:00,22.0,76.0,1.7,11.12,0.0,22.0
2010-09-15 08:00:00,22.4,79.0,0.9,88.96000000000001,0.0,24.0
2010-09-15 09:00:00,22.4,78.0,1.7,161.23999999999998,0.0,25.8
2010-09-15 10:00:00,24.2,73.0,1.8,314.14,0.0,29.4
2010-09-15 11:00:00,25.4,71.0,2.8,597.6999999999999,0.0,33.9
2010-09-15 12:00:00,25.8,63.0,4.2,708.9,0.0,37.7
2010-09-15 13:00:00,23.8,76.0,2.4,300.24,0.0,29.2
2010-09-15 14:00:00,24.1,75.0,2.7,66.72,0.0,27.6
2010-09-15 15:00:00,23.0,78.0,2.9,75.06,0.0,25.7
2010-09-15 16:00:00,23.8,76.0,2.3,122.32,0.0,27.3
2010-09-15 17:00:00,24.2,73.0,1.0,161.23999999999998,0.0,27.1
2010-09-15 18:00:00,24.2,73.0,3.0,91.74,0.0,25.4
2010-09-15 19:00:00,23.9,68.0,4.3,27.8,0.0,23.7
2010-09-15 20:00:00,22.7,76.0,3.6,0.0,0.0,22.5
2010-09-15 21:00:00,22.6,66.0,3.4,0.0,0.0,21.3
2010-09-15 22:00:00,22.4,80.0,4.9,0.0,0.0,21.2
2010-09-15 23:00:00,22.0,76.0,5.0,0.0,0.0,20.6
2010-09-16 00:00:00,21.6,82.0,4.9,0.0,0.0,20.4
2010-09-16 01:00:00,22.2,83.0,6.1,0.0,0.0,20.8
2010-09-16 02:00:00,21.5,85.0,5.5,0.0,0.0,20.6
2010-09-16 03:00:00,21.5,81.0,5.3,0.0,0.0,20.1
2010-09-16 04:00:00,21.2,80.0,4.8,0.0,0.0,19.8
2010-09-16 05:00:00,20.7,82.0,4.9,0.0,0.0,19.6
2010-09-16 06:00:00,20.9,76.0,3.3,0.0,0.0,19.4
2010-09-16 07:00:00,21.8,63.0,2.9,30.58,0.0,19.3
2010-09-16 08:00:00,22.6,66.0,3.5,177.92000000000002,0.0,22.0
2010-09-16 09:00:00,23.6,68.0,4.9,403.1,0.0,26.1
2010-09-16 10:00:00,23.7,70.0,6.3,597.6999999999999,0.0,28.6
