time,initial_leaf_ratio,potential_leaf_area_increase (cm²),shoot_carbon (g d⁻¹),root_carbon (g d⁻¹),leaf_carbon (g d⁻¹),sheath_carbon (g d⁻¹),scape_carbon (g d⁻¹),bulb_carbon (g d⁻¹),nonstructural_carbon_mass (g),agefn,initial_seed_mass (g),seed_mass_export_limit (% d⁻¹),seed_mass_export_rate (g d⁻¹),seed_mass (g),total_sheath_mass (g),initial_leaf_mass (g),active_leaf_mass (g),dropped_leaf_mass (g),total_leaf_mass (g),root_mass (g),leaf_mass (g),sheath_mass (g),scape_mass (g),visible_scape_mass (g),bulb_structural_mass (g),bulb_mass (g),stalk_mass (g),shoot_mass (g),total_mass (g),living_root_mass (g),living_leaf_mass (g),living_sheath_mass (g),living_stalk_mass (g),living_shoot_mass (g),living_total_mass (g),potential_carbon_demand (g),PD (m⁻²),leaf_area (cm²),green_leaf_area (cm²),green_leaf_ratio,LAI,actual_green_leaf_area (cm²),senescent_leaf_area (cm²),potential_leaf_area (cm²),dropped_leaf_area (cm²),leaves_initiated,leaves_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_fresh,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation (g d⁻¹),dp,C_conc,carbon_reserve_from_seed (g d⁻¹),carbon_reserve (g),carbon_translocation (g d⁻¹),carbon_pool (g),nonstructural_carbon (g),carbon_supply (g d⁻¹),carbon_temperature_effect,carbon_growth_factor (hr⁻¹),carbon_translocating,carbon_translocation_rate (hr⁻¹),carbon_supply_rate (hr⁻¹),Rm (d⁻¹),maintenance_respiration (g d⁻¹),carbon_available (g d⁻¹),Yg,total_carbon (g d⁻¹),water_supply (g hr⁻¹),CO2_weight (g mol⁻¹),C_weight (g mol⁻¹),CH2O_weight (g mol⁻¹),H2O_weight (g mol⁻¹),CH2O_to_C_ratio,PD0 (m⁻²),CDSF (K⁻¹),CDCT (°C),enable_cold_damage,CDM (d⁻¹),CDS,leaf_width (cm),LWP (MPa),evapotranspiration_supply (mol m⁻² s⁻¹),LAI_sunlit,LAI_shaded,Q_sun (μmol m⁻² s⁻¹),Q_sh (μmol m⁻² s⁻¹),A_gross (μmol m⁻² s⁻¹),A_net (μmol m⁻² s⁻¹),ET (mmol m⁻² s⁻¹),gross_assimilation (g d⁻¹),net_assimilation (g d⁻¹),transpiration (g d⁻¹),vapor_pressure_deficit (kPa),conductance (mol bar⁻¹ m⁻² s⁻¹),dry_yield (g m⁻²),fresh_yield (g m⁻²),BMC,SLA (cm² g⁻¹),LMA (g cm⁻²),DAP (d),date
2014-10-28T23:00:00.000+09:00,0.126,0.4326712396798633,0.0637615813396516,0.03433315918288932,0.029428422156762273,0.024523685130635228,0.0,0.009809474052254092,0.30246343012523946,1.0,0.275,10.0,8.801401261757109e-5,0.0009875784534530202,0.0,0.03465,0.0,0.0,0.0,0.0647399382050303,0.05549137560431168,0.046242813003593064,0.0,0.0,0.018497125201437224,0.32096055532667667,0.046242813003593064,0.42368232238803444,0.4884222605930647,0.0647399382050303,0.05549137560431168,0.046242813003593064,0.046242813003593064,0.10272176706135777,0.4884222605930647,0.0021633561983993165,55.499999999395314,17.011685449418774,17.011685449418774,1.0,0.09441485424324553,17.011685449418774,0.0,918.1436201154872,901.1319346660684,10,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.07300069801696682,vegetative,0.45,9.902977893155477e-5,0.3083076060645059,0.0,0.03201191499096799,0.3403195210554739,0.1369408778043593,0.8912103368581439,0.2,false,0.0,0.1782420673716288,0.015,0.006147890440971403,0.13079298736338787,0.75,0.09809474052254091,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,2.0352246561063088e-13,0.9999999999891047,1.5,0.0,0.0,0.0,0.09441485424324553,383.19395754638725,383.19395754638725,1.5614801201942854,1.5023521135214064,0.15626876838881892,0.07300069801696682,0.07023640681424888,4.382621502321047,0.6961129709728402,0.2872001429755673,17.813310820436474,118.75540546957647,0.85,306.56449338583286,0.003261956363424743,20,2014-10-28
2014-10-29T09:00:00.000+09:00,0.126,0.7045118242166173,0.007020040518595468,0.0037800218177052513,0.0032400187008902155,0.0027000155840751798,0.0,0.001080006233630072,0.2788219059839318,0.908560953954686,0.275,10.0,7.048417441563978e-5,0.0009509059481956989,0.0,0.03465,0.0,0.0,0.0,0.07904542119790084,0.06775321816962929,0.05646101514135774,0.0,0.0,0.022584406056543094,0.3014063120404749,0.05646101514135774,0.4265714512996576,0.5056168724975585,0.07181758328931474,0.06155792853369835,0.05129827377808196,0.05129827377808196,0.113807108259976,0.48703100358976564,0.0035225591210830865,55.4999999993906,17.710026305151995,16.090638394371478,0.908560953954686,0.08930304308778116,16.090638394371478,1.619387910780519,918.1436201154872,902.0529817211158,10,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.009245786823745342,vegetative,0.45,7.930591962535367e-5,0.30834886847239407,0.0,0.005370173412887799,0.3137190418852819,0.0191066083131906,0.7412318173987692,0.2,false,0.0,0.14824636347975384,0.015,0.004706525198122973,0.014400083115067627,0.75,0.010800062336300719,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,2.94768794594948e-12,0.9999999999890199,1.5,0.0,0.0,0.08453542737789867,0.004767615709882489,31.316451405713796,15.363504042081297,0.19776677090780578,0.15221506652076505,0.047575672052186185,0.009245786823745342,0.00711620081550142,1.3342791747389366,0.5180726552851941,0.11652533353592393,16.72805031806268,111.5203354537512,0.85,261.3901860840405,0.003825698336197237,21,2014-10-29
2014-10-29T19:00:00.000+09:00,0.126,0.7739029837531501,-0.00011380326426879436,-6.127868076012003e-5,-5.2524583508674315e-5,-4.37704862572286e-5,-0.0,-1.750819450289144e-5,0.275199635137435,0.8410165739880234,0.275,10.0,8.736126451246222e-5,0.0009215375421891823,0.0,0.03465,0.0,0.0,0.0,0.08062043028861136,0.06910322596166688,0.0575860216347224,0.0,0.0,0.023034408653888956,0.29823404379132396,0.0575860216347224,0.4258448289299024,0.5064652592185137,0.0678031180747682,0.05811695834980131,0.04843079862483443,0.04843079862483443,0.10746929451682492,0.4735064563829171,0.0038695149187657507,55.49999999932243,18.476628277745643,15.539150612999874,0.8410165739880234,0.08624228590109642,15.539150612999874,2.937477664745771,918.1436201154872,902.6044695024874,10,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0639300452229443,vegetative,0.45,9.829533337425703e-5,0.3083819126055713,0.0,0.001261497792285609,0.3096434103978569,0.005740287062525392,0.94799463410822,0.2,false,0.0,0.18959892682164403,0.015,0.005973729655897278,-0.00023344259337188585,0.75,-0.0001750819450289144,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,4.9987670994418045e-14,0.9999999999877917,1.5,0.0,0.0,0.0,0.08624228590109642,349.35210116844445,349.35210116844445,1.3674594546399632,1.3076100487703424,0.15613919077349492,0.0639300452229443,0.06113202791367162,4.3789874451252615,0.8007167924391735,0.2728505115094943,16.551989430216405,110.3465962014427,0.85,267.37721749770475,0.0037400344328461133,21,2014-10-29
2014-10-30T05:00:00.000+09:00,0.126,1.1835027539355791,0.05214301646557183,0.028077008866077138,0.02406600759949469,0.020055006332912243,0.0,0.008022002533164898,0.2967847479313104,0.7586090477343022,0.275,10.0,8.113618004875228e-5,0.0008851370153089897,0.0,0.03465,0.0,0.0,0.0,0.08059489750496131,0.06908134071853826,0.05756778393211522,0.0,0.0,0.023027113572846085,0.31981186150415647,0.05756778393211522,0.44734612317011896,0.5279410206750803,0.06114001844848238,0.052405730098699185,0.04367144174891599,0.04367144174891599,0.09696230886292417,0.477914188815563,0.005917513769677895,55.499999999321275,19.643608630085456,14.901819236934447,0.7586090477343022,0.08270509676397476,14.901819236934447,4.741789393151009,873.4892019007339,858.5873826637994,11,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,9.129112211360169e-5,0.30842286899447724,0.0,0.02550723035912682,0.33393009935360407,0.11222990515604142,0.9166510793860396,0.2,false,0.0,0.18333021587720794,0.015,0.005269871380509457,0.10696003377553197,0.75,0.08022002533164897,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,1.1440861647085642e-13,0.9999999999877708,1.5,0.0,0.0,0.0,0.08270509676397476,0.0,0.0,0.0,-0.054581578933254986,0.04547344694787722,0.0,-0.002551741331490877,1.2753214121635543,0.6333758865756284,0.09600000000000002,17.74955831326362,118.33038875509078,0.85,284.3547682451683,0.0035167337132107042,22,2014-10-30
2014-10-30T15:00:00.000+09:00,0.126,1.458072829879339,-0.002742330878609518,-0.0014766397038666632,-0.0012656911747428543,-0.0010547426456190452,-0.0,-0.0004218970582476181,0.27414866972637814,0.6947155438329427,0.275,10.0,8.295026534818423e-5,0.0008513302736220096,0.0,0.03465,0.0,0.0,0.0,0.09229365119916011,0.07910884388499438,0.06592403657082865,0.0,0.0,0.02636961462833146,0.3005182843547096,0.06592403657082865,0.44640249508415464,0.5386961462833147,0.06411783408515244,0.05495814350155923,0.045798452917966026,0.045798452917966026,0.10160792669314728,0.4662440451330093,0.007290364149396695,55.49999999931863,21.07749926944991,14.642866367614346,0.6947155438329427,0.0812679083392619,14.642866367614346,6.434632901835565,1003.7711365679284,989.128270200314,11,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.051377122268287015,vegetative,0.45,9.333225693773837e-5,0.30846090696202455,0.0,0.0,0.30846090696202455,0.0,0.9743605733092269,0.2,false,0.0,0.1948721146618454,0.015,0.0056252941099682405,-0.0056252941099682405,0.75,-0.004218970582476181,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,2.032347038742619e-14,0.9999999999877232,1.5,0.0,0.0,0.07771585712349396,0.003552051215767932,274.1234710156625,128.77207761419396,1.0989532598162928,1.0385963898345758,0.13830284469254567,0.051377122268287015,0.04855538052351059,3.8787598266239685,0.8309923749740294,0.24531642463359846,16.678764781481622,111.19176520987746,0.85,266.4366995438794,0.0037532367039222773,22,2014-10-30
2014-10-31T01:00:00.000+09:00,0.126,1.7590786434141945,0.04550805487221519,0.0245043372388851,0.021003717633330084,0.017503098027775072,0.0,0.007001239211110029,0.2932091032094986,0.6330082774647187,0.275,10.0,7.821548100358018e-5,0.0008167676630602661,0.0,0.03465,0.0,0.0,0.0,0.09167838465588234,0.07858147256218485,0.06548456046848738,0.0,0.0,0.02619382418739495,0.3194029273968936,0.06548456046848738,0.46428572809062607,0.5559641127465084,0.058033176351767975,0.049742722587229685,0.04145226882269141,0.04145226882269141,0.09201175907298137,0.4694478628216429,0.008795393217070973,55.49999999931816,22.802820381538105,14.434374051054814,0.6330082774647187,0.08011077598237003,14.434374051054814,8.368446330483291,1003.7711365679284,989.3367625168736,11,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.00894648921308336,vegetative,0.45,8.800487061606171e-5,0.3084997954024153,0.0,0.02140713427845292,0.3299069296808682,0.09839974113904926,0.957622155491836,0.2,false,0.0,0.19152443109836723,0.015,0.005049884990915531,0.09334985614813372,0.75,0.07001239211110029,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,3.7143039624321536e-14,0.9999999999877147,1.5,0.0,0.0,0.0,0.08011077598237003,34.59079237128484,34.59079237128484,0.1913648147377442,0.13414776693303385,0.058664829943454073,0.00894648921308336,0.006271537176101862,1.6452791417721495,0.7252872998322554,0.11587886240467551,17.72686247030981,118.17908313539873,0.85,290.18061940100785,0.003446129524653316,23,2014-10-31
2014-10-31T11:00:00.000+09:00,0.126,1.9146022174438126,-0.0022763998140935765,-0.0012257537460503875,-0.0010506460680431893,-0.0008755383900359911,-0.0,-0.0003502153560143964,0.2742158221206914,0.5861065033796422,0.275,10.0,7.445848374981244e-5,0.0007841778793087744,0.0,0.03465,0.0,0.0,0.0,0.10188852517208447,0.0873330215760724,0.07277751798006032,0.0,0.0,0.02911100719202413,0.30332682931271554,0.07277751798006032,0.464221546748157,0.5661100719202414,0.059717527223119085,0.051186451905530644,0.0426553765879422,0.0426553765879422,0.09462600637278162,0.45767036290861624,0.009573011087219063,55.49999999931731,24.679066837972577,14.46456157107659,0.5861065033796422,0.0802783167184876,14.46456157107659,10.214505266895987,1003.7711365679284,989.3065749968517,11,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.00584712625813308,vegetative,0.45,8.377765046756458e-5,0.3085364640985053,0.0,0.0,0.3085364640985053,0.0,0.9495101266493898,0.2,false,0.0,0.189902025329878,0.015,0.004669538080191952,-0.004669538080191952,0.75,-0.0035021535601439642,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,4.778808759336534e-14,0.9999999999876993,1.5,0.0,0.0,0.07786485341144013,0.0024134633070474754,22.56006387240175,9.591589704798109,0.12506964536429416,0.06789482138243748,0.029798525498950332,0.00584712625813308,0.003174148225496137,0.8357118311984433,0.38395584909989533,0.10805176414384902,16.834639026648635,112.23092684432422,0.85,282.58574354347286,0.0035387489385010694,23,2014-10-31
2014-10-31T21:00:00.000+09:00,0.126,2.048043012648444,0.003262977744660575,0.0017569880163556943,0.0015059897283048807,0.0012549914402540674,0.0,0.000501996576101627,0.27641214232977873,0.5493700335777753,0.275,10.0,7.37790035213648e-5,0.0007531535110796858,0.0,0.03465,0.0,0.0,0.0,0.10137779444456348,0.0868952523810544,0.07241271031754533,0.0,0.0,0.02896508412701813,0.3053772264567969,0.07241271031754533,0.4654383426664763,0.5668161371110398,0.055693922338050636,0.04773764771832911,0.03978137309860759,0.03978137309860759,0.08827217432801639,0.4493433231228639,0.01024021506324222,55.49999999931621,26.685045398396582,14.659964286541587,0.5493700335777753,0.08136280178930339,14.659964286541587,12.025081111854993,1003.7711365679284,989.1111722813868,11,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.019258669863519966,vegetative,0.45,8.301312701487405e-5,0.3085713714528668,0.0,0.00243630260755545,0.31100767406042223,0.01145570305236278,0.9796011362358074,0.2,false,0.0,0.1959202272471615,0.015,0.004762415371007754,0.006693287681355026,0.75,0.0050199657610162695,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,1.6228620725835778e-14,0.9999999999876794,1.5,0.0,0.0,0.0,0.08136280178930339,78.40660984723958,78.40660984723958,0.41194167932803893,0.34843512653244013,0.025009728951255687,0.019258669863519966,0.01628967741668699,0.7014080740460555,0.20920249275564007,0.16340493110509402,16.948436068143412,112.98957378762273,0.85,307.09440006430856,0.0032563276952969193,23,2014-10-31
2014-11-01T07:00:00.000+09:00,0.126,2.233672670214693,0.010744432119144557,0.005785463448770146,0.004958968670374411,0.004132473891978676,0.0,0.0016529895567914705,0.279332462296782,0.5153350934205253,0.275,10.0,6.973726038011353e-5,0.0007224122596124505,0.0,0.03465,0.0,0.0,0.0,0.10210987278471169,0.08752274810118144,0.0729356234176512,0.0,0.0,0.029174249367060475,0.30850671166384247,0.0729356234176512,0.46968749544228755,0.5717973682269992,0.05262080083066735,0.04510354356914344,0.03758628630761953,0.03758628630761953,0.08341224213637541,0.44453975463088524,0.011168363351073464,55.49999999931583,28.87086895268126,14.87817194886174,0.5153350934205253,0.08257385431516474,14.87817194886174,13.99269700381952,1003.7711365679284,988.8929646190666,11,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,7.846552240201115e-5,0.3086059602557896,0.0,0.005687538778870944,0.3142934990346606,0.02635392968265934,0.9653388276871877,0.2,false,0.0,0.19306776553743754,0.015,0.004314068925439735,0.022039860757219604,0.75,0.016529895567914704,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,2.861057471912198e-14,0.9999999999876726,1.5,0.0,0.0,0.0,0.08257385431516474,0.0,0.0,0.0,-0.0615819422789583,0.014254262397395146,0.0,-0.0028790150533915247,0.39976661700694377,0.19890958340406306,0.09599999999999999,17.122122497132185,114.14748331421455,0.85,329.86702976127805,0.003031524553162198,24,2014-11-01
2014-11-01T17:00:00.000+09:00,0.126,2.2810719347877093,-0.0018533771081253405,-0.0009979722889905678,-0.0008554048191347724,-0.0007128373492789771,-0.0,-0.00028513493971159086,0.27430664493221274,0.49469097384974486,0.275,10.0,6.42155288725337e-5,0.0006933550677874032,0.0,0.03465,0.0,0.0,0.0,0.10452048255503259,0.08958898504717078,0.07465748753930898,0.0,0.0,0.02986299501572359,0.30416963994793633,0.07465748753930898,0.4691094676022035,0.5736299501572361,0.05170533930239434,0.044318862259195145,0.036932385215995955,0.036932385215995955,0.0819446025429785,0.43781958179330915,0.011405359673938546,55.49999999931517,31.104110063383935,15.386922497985049,0.49469097384974486,0.0853974198627633,15.386922497985049,15.717187565398886,1003.7711365679284,988.3842140699433,11,2,1,1,1,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.03598801641722334,vegetative,0.45,7.225269521401559e-5,0.30863865422345715,0.0,0.0,0.30863865422345715,0.0,0.9261564796440414,0.2,false,0.0,0.18523129592880827,0.015,0.0038017991961545447,-0.0038017991961545447,0.75,-0.0028513493971159083,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,9.053861048448e-14,0.9999999999876608,1.5,0.0,0.0,0.06912517286406882,0.01627224699869448,150.59758211448698,146.5617845086697,0.7697812997291879,0.7119219206404224,0.06517115367767126,0.03598801641722334,0.03328303477468489,1.8277516511077851,0.4073865516192227,0.213737121827469,16.881415016902164,112.54276677934774,0.85,347.18676684423724,0.002880294111119283,24,2014-11-01
2014-11-02T03:00:00.000+09:00,0.126,2.2210677101596694,0.029333790674239316,0.01579511805535963,0.013538672618879683,0.011282227182399737,0.0,0.004512890872959895,0.2876604100609855,0.5277507763917622,0.275,10.0,5.9323891593925176e-5,0.0006665985974238475,0.0,0.03465,0.0,0.0,0.0,0.10410466076795319,0.08923256637253128,0.0743604719771094,0.0,0.0,0.02974418879084376,0.3174045988518293,0.0743604719771094,0.48166423579889384,0.585768896566847,0.05494131554628832,0.04709255618253283,0.03924379681877736,0.03924379681877736,0.08700295159873404,0.45934886599685165,0.011105338550798347,55.499999999313076,33.28155300142397,17.564365436025085,0.5277507763917622,0.09748222816873268,17.564365436025085,15.717187565398886,1003.7711365679284,986.2067711319032,11,2,1,1,1,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0002063150090963854,vegetative,0.45,6.674882436541793e-5,0.30866875951312966,0.0,0.014995006840509723,0.32366376635363936,0.06405501580310942,0.8899492411653679,0.2,false,0.0,0.1779898482330736,0.015,0.003883137496977496,0.06017187830613192,0.75,0.045128908729598946,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,2.0909242830740073e-13,0.999999999987623,1.5,0.0,0.0,0.0,0.09748222816873268,0.6133296609441279,0.6133296609441279,0.00441306444941603,-0.05722575981713889,0.03970764840021391,0.0002063150090963854,-0.002675359331945153,1.1136172344600797,0.4718238159952595,0.096,17.615955236058493,117.43970157372327,0.85,372.9754097005231,0.002681141903706038,25,2014-11-02
2014-11-02T13:00:00.000+09:00,0.126,2.1246345144418335,-0.0017768566845513208,-0.0009567689839891726,-0.000820087700562148,-0.0006834064171351233,-0.0,-0.00027336256685404935,0.2743581196907405,0.555605642731107,0.275,10.0,5.165661350350691e-5,0.000641880309259712,0.0,0.03465,0.0,0.0,0.0,0.11068595995768638,0.09487367996373115,0.07906139996977596,0.0,0.0,0.03162455998791038,0.30598267967865084,0.07906139996977596,0.48055963992141765,0.591245599879104,0.06149774392359991,0.0527123519345142,0.043926959945428494,0.043926959945428494,0.0972811921892024,0.46476161579145314,0.010623172572209167,55.49999999930824,35.36765782084126,19.65047025544237,0.555605642731107,0.10906010991634583,19.65047025544237,15.717187565398886,1003.7711365679284,984.120666312486,11,3,2,1,1,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.024213841662113753,vegetative,0.45,5.812191562987313e-5,0.30869657152328195,0.0,0.0,0.30869657152328195,0.0,0.8047701846950731,0.2,false,0.0,0.16095403693901464,0.015,0.003644834224720658,-0.003644834224720658,0.75,-0.0027336256685404933,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,1.0470965211377237e-12,0.9999999999875359,1.5,0.0,0.0,0.104716566964939,0.004343542951406834,71.34117186914054,30.062546968329656,0.5179324775781704,0.4568988707422087,0.062428031996018096,0.024213841662113753,0.02136046181826986,1.750819681979016,0.4139485132967985,0.1517870124860812,16.982038721953455,113.21359147968968,0.85,372.78682385211374,0.0026824982430084616,25,2014-11-02
2014-11-02T23:00:00.000+09:00,0.126,1.8749354837075387,0.01711648949093518,0.00921657126434971,0.007899918226585466,0.006583265188821222,0.0,0.002633306075528489,0.28334646361631377,0.5776476041291024,0.275,10.0,4.989183703721944e-5,0.0006203567202999174,0.0,0.03465,0.0,0.0,0.0,0.11028730621435755,0.09453197675516359,0.07877664729596966,0.0,0.0,0.03151065891838786,0.31485712253470166,0.07877664729596966,0.4887861033061348,0.5990734095204924,0.06370719820057631,0.05460616988620825,0.045505141571840206,0.045505141571840206,0.10073166817834837,0.47929598891362635,0.009374677418537694,55.49999999928402,37.21344478936786,21.496257223968975,0.5776476041291024,0.11930422759148875,21.496257223968975,15.717187565398886,1003.7711365679284,982.2748793439594,11,3,2,1,1,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.06914949456955535,vegetative,0.45,5.613626109461827e-5,0.3087207889881277,0.0,0.010089100692547395,0.3188098896806751,0.03894768937675598,0.8042443227357762,0.2,false,0.0,0.16084886454715525,0.015,0.003836941703042797,0.03511074767371319,0.75,0.02633306075528489,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,1.0565629247460535e-12,0.9999999999870995,1.5,0.0,0.0,0.0,0.11930422759148875,230.4258742462336,230.4258742462336,1.4791031322266424,1.4130832669837952,0.18084673870248927,0.06914949456955535,0.06606300234759614,5.071920728854123,0.7758784657478818,0.21498753617247188,17.474570300450512,116.49713533633673,0.85,393.65986057553977,0.002540264070962117,25,2014-11-02
2014-11-03T09:00:00.000+09:00,0.126,1.9722710964865593,0.036167781665779886,0.01947495935849686,0.016692822307283025,0.013910685256069187,0.0,0.005564274102427675,0.29455152263003315,0.6050863598293639,0.275,10.0,4.293197059947038e-5,0.0005995684548677427,0.0,0.03465,0.0,0.0,0.0,0.11412754424116993,0.0978236093495742,0.0815196744579785,0.0,0.0,0.0326078697831914,0.32715939241322456,0.0815196744579785,0.507102244675645,0.6212297889168149,0.0690570203011542,0.05919173168670357,0.049326443072252986,0.049326443072252986,0.10911774321382431,0.5053341559282031,0.009861355482432797,55.49999999925959,39.79904963173144,24.08186206633256,0.6050863598293639,0.13365433446636268,24.08186206633256,15.717187565398886,1003.7711365679284,979.6892745015958,11,3,2,1,1,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.008745377979169397,vegetative,0.45,4.830530311161821e-5,0.30874417909691715,0.0,0.022673186189547133,0.33141736528646426,0.07792841441071555,0.7160478549349404,0.2,false,0.0,0.14320957098698808,0.015,0.0037380930450132107,0.07419032136570233,0.75,0.05564274102427675,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,4.340637019049422e-12,0.9999999999866593,1.5,0.0,0.0,0.1226646311422167,0.010989703324145977,19.688136158104065,9.791153118887555,0.18706305869637885,0.12068332886523968,0.09761652044980479,0.008745377979169397,0.005642061741457862,2.73769522801674,0.7445450511723922,0.10444931016131087,18.157346278691733,121.0489751912782,0.85,406.8450335900909,0.0024579383240242066,26,2014-11-03
2014-11-03T19:00:00.000+09:00,0.126,1.805756266292745,-0.0019489527421668123,-0.0010494360919359757,-0.0008995166502308363,-0.000749597208525697,-0.0,-0.0002998388834102788,0.27441831986621557,0.6220524450509555,0.275,10.0,4.3350516014230535e-5,0.0005816801337846301,0.0,0.03465,0.0,0.0,0.0,0.12224211064054362,0.1047789519776088,0.087315793314674,0.0,0.0,0.034926317325869594,0.30934463719208516,0.087315793314674,0.5020210626181526,0.6242631732586962,0.07604100381213957,0.06517800326754819,0.054315002722956834,0.054315002722956834,0.12007468612428965,0.5054603271285144,0.009028781331463726,55.49999999915922,41.58563102099683,25.86844345559794,0.6220524450509555,0.14356986117639361,25.86844345559794,15.717187565398886,1003.7711365679284,977.9026931123304,11,3,2,1,1,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.1159161949099979,vegetative,0.45,4.877623334947262e-5,0.308764306306547,0.0,0.0,0.308764306306547,0.0,0.7452638227847966,0.2,false,0.0,0.14905276455695934,0.015,0.003997851778803717,-0.003997851778803717,0.75,-0.002998388834102788,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,2.767712359321882e-12,0.9999999999848508,1.5,0.0,0.0,0.0,0.14356986117639361,461.28599617089935,461.28599617089935,2.4794397708045137,2.4057474209778134,0.2679155756219855,0.1159161949099979,0.1124710066515568,7.513801859698034,0.828695524730994,0.2510882060028548,17.168627363900637,114.45751575933755,0.85,396.88916749123104,0.0025195950958326273,26,2014-11-03
2014-11-04T05:00:00.000+09:00,0.126,1.899944807899368,0.07389967953110235,0.039792135132132034,0.03410754439897031,0.028422953665808597,0.0,0.011369181466323439,0.31736223087765814,0.6384074817804138,0.275,10.0,3.7829900907280925e-5,0.0005636174187787007,0.0,0.03465,0.0,0.0,0.0,0.12180484560223696,0.10440415337334595,0.08700346114445495,0.0,0.0,0.03480138445778198,0.3521636153354401,0.08700346114445495,0.5441348472720198,0.6659396928742567,0.07776112474957622,0.06665239264249388,0.05554366053541157,0.05554366053541157,0.12275967059668416,0.5526844106817005,0.00949972403949684,55.499999999095216,43.466572933498114,27.749385368099226,0.6384074817804138,0.15400908879043998,27.749385368099226,15.717187565398886,1003.7711365679284,976.0217511998292,11,3,2,1,1,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,vegetative,0.45,4.2564662289953884e-5,0.3087846297371093,0.0,0.04829841454583246,0.35708304428294174,0.15560548772592325,0.6711982214682846,0.2,false,0.0,0.13423964429365692,0.015,0.004016401508277391,0.15158908621764586,0.75,0.11369181466323439,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.5,0.9,-15.0,true,8.44877208918157e-12,0.9999999999836976,1.5,0.0,0.0,0.0,0.15400908879043998,0.0,0.0,0.0,-0.07230525451458854,0.08030206555716632,0.0,-0.003380340217992141,2.2521042612806266,0.5933437538771216,0.096,19.545080650798294,130.3005376719886,0.85,416.32992107184685,0.0024019412235024734,27,2014-11-04
